#      time  integrated_mags
#     [Myr]    [mag]  [mag]  [mag]  [mag]  [mag]  [mag]  [mag]  [mag]  [mag]  [mag]  [mag]  [mag]  [mag]  [mag]  [mag]  [mag]  [mag]  [mag]
   921.0000    -4.15  -2.73  -3.35  -3.52  -3.79  -4.15  -1.65  -2.68  -3.73  -3.79  -3.73  -3.64  -3.62  -8.03  -6.63  -8.08  -0.83  -5.17
    23.0000    -5.93  -7.69  -7.19  -6.21  -6.08  -5.93  -6.23  -6.18  -6.24  -5.88  -5.55  -5.29  -5.20 -10.26  -8.47 -10.56 -10.85 -10.84
   392.0000    -4.60  -4.22  -4.34  -4.42  -4.47  -4.60  -2.94  -3.69  -4.53  -4.38  -4.19  -4.05  -4.03  -8.67  -7.10  -8.82  -6.01  -7.06
   726.0000    -4.36  -3.24  -3.69  -3.90  -4.09  -4.36  -2.09  -3.05  -4.08  -4.05  -3.94  -3.84  -3.83  -8.31  -6.85  -8.39  -2.56  -5.84
   373.0000    -4.69  -4.35  -4.45  -4.53  -4.58  -4.69  -3.07  -3.81  -4.64  -4.48  -4.29  -4.15  -4.12  -8.77  -7.20  -8.93  -6.19  -7.20
   356.0000    -4.70  -4.42  -4.50  -4.56  -4.60  -4.70  -3.13  -3.85  -4.66  -4.49  -4.30  -4.15  -4.13  -8.79  -7.21  -8.95  -6.35  -7.28
   204.0000    -5.19  -5.62  -5.48  -5.21  -5.18  -5.19  -4.26  -4.73  -5.28  -5.04  -4.80  -4.62  -4.56  -9.36  -7.71  -9.57  -8.20  -8.62
   724.0000    -4.36  -3.24  -3.69  -3.90  -4.09  -4.36  -2.09  -3.05  -4.08  -4.05  -3.94  -3.84  -3.83  -8.31  -6.85  -8.39  -2.58  -5.84
   956.0000    -4.09  -2.64  -3.28  -3.43  -3.72  -4.09  -1.56  -2.60  -3.65  -3.72  -3.67  -3.58  -3.57  -7.96  -6.57  -8.00  -0.61  -5.06
   771.0000    -4.25  -3.06  -3.55  -3.75  -3.95  -4.25  -1.92  -2.90  -3.93  -3.92  -3.83  -3.73  -3.72  -8.18  -6.74  -8.25  -2.10  -5.62
   642.0000    -4.46  -3.51  -3.87  -4.08  -4.22  -4.46  -2.32  -3.24  -4.23  -4.17  -4.04  -3.93  -3.92  -8.44  -6.95  -8.54  -3.59  -6.19
    55.0000    -5.70  -7.02  -6.65  -5.90  -5.80  -5.70  -5.60  -5.71  -5.94  -5.62  -5.32  -5.09  -5.00  -9.98  -8.24 -10.24  -9.97 -10.11
    84.0000    -5.64  -6.75  -6.44  -5.80  -5.72  -5.64  -5.35  -5.54  -5.85  -5.54  -5.26  -5.03  -4.96  -9.89  -8.17 -10.15  -9.58  -9.81
   153.0000    -5.24  -5.81  -5.64  -5.28  -5.24  -5.24  -4.44  -4.84  -5.35  -5.10  -4.84  -4.65  -4.60  -9.42  -7.76  -9.64  -8.41  -8.81
   228.0000    -5.18  -5.50  -5.38  -5.18  -5.15  -5.18  -4.15  -4.66  -5.25  -5.02  -4.78  -4.61  -4.56  -9.34  -7.69  -9.54  -8.04  -8.48
   138.0000    -5.25  -5.89  -5.71  -5.31  -5.26  -5.25  -4.53  -4.89  -5.37  -5.11  -4.85  -4.66  -4.60  -9.44  -7.77  -9.66  -8.53  -8.90
   812.0000    -4.27  -3.02  -3.54  -3.74  -3.96  -4.27  -1.90  -2.89  -3.93  -3.94  -3.85  -3.76  -3.74  -8.19  -6.76  -8.26  -1.78  -5.55
   205.0000    -5.20  -5.62  -5.48  -5.22  -5.19  -5.20  -4.26  -4.73  -5.29  -5.05  -4.80  -4.63  -4.57  -9.37  -7.72  -9.58  -8.19  -8.61
   845.0000    -4.26  -2.95  -3.50  -3.70  -3.93  -4.26  -1.84  -2.85  -3.90  -3.91  -3.83  -3.74  -3.73  -8.16  -6.74  -8.23  -1.51  -5.45
   180.0000    -5.15  -5.62  -5.47  -5.17  -5.14  -5.15  -4.26  -4.70  -5.24  -5.00  -4.75  -4.57  -4.52  -9.32  -7.67  -9.53  -8.18  -8.61
   784.0000    -4.27  -3.06  -3.56  -3.76  -3.97  -4.27  -1.92  -2.91  -3.94  -3.94  -3.84  -3.75  -3.74  -8.19  -6.75  -8.27  -2.00  -5.61
   206.0000    -5.21  -5.62  -5.49  -5.23  -5.19  -5.21  -4.27  -4.74  -5.30  -5.06  -4.81  -4.63  -4.58  -9.38  -7.73  -9.59  -8.19  -8.61
    94.0000    -5.79  -6.81  -6.53  -5.94  -5.85  -5.78  -5.41  -5.65  -5.99  -5.69  -5.40  -5.18  -5.10 -10.03  -8.31 -10.28  -9.57  -9.85
   556.0000    -4.53  -4.00  -4.16  -4.24  -4.33  -4.53  -2.74  -3.48  -4.37  -4.26  -4.11  -3.99  -3.97  -8.54  -7.02  -8.67  -5.83  -6.84
   928.0000    -4.13  -2.70  -3.33  -3.49  -3.77  -4.13  -1.63  -2.66  -3.71  -3.77  -3.71  -3.62  -3.60  -8.01  -6.61  -8.05  -0.79  -5.14
   720.0000    -4.42  -3.31  -3.75  -3.98  -4.15  -4.42  -2.15  -3.12  -4.14  -4.11  -4.00  -3.90  -3.89  -8.37  -6.91  -8.46  -2.68  -5.91
   109.0000    -5.34  -6.15  -5.92  -5.43  -5.37  -5.34  -4.77  -5.07  -5.49  -5.21  -4.95  -4.75  -4.68  -9.55  -7.86  -9.78  -8.86  -9.18
   358.0000    -4.70  -4.40  -4.49  -4.55  -4.59  -4.70  -3.11  -3.84  -4.66  -4.49  -4.29  -4.15  -4.12  -8.79  -7.21  -8.94  -6.32  -7.26
   856.0000    -4.21  -2.87  -3.44  -3.63  -3.87  -4.21  -1.77  -2.78  -3.83  -3.86  -3.78  -3.69  -3.68  -8.11  -6.69  -8.17  -1.35  -5.37
   742.0000    -4.31  -3.18  -3.64  -3.85  -4.03  -4.31  -2.03  -3.00  -4.02  -4.00  -3.89  -3.80  -3.78  -8.26  -6.80  -8.34  -2.47  -5.78
   457.0000    -4.63  -4.08  -4.27  -4.41  -4.49  -4.63  -2.83  -3.64  -4.53  -4.40  -4.22  -4.09  -4.07  -8.68  -7.14  -8.82  -5.50  -6.88
   124.0000    -5.27  -5.99  -5.78  -5.34  -5.29  -5.27  -4.62  -4.95  -5.41  -5.14  -4.88  -4.68  -4.62  -9.47  -7.79  -9.70  -8.66  -9.01
   788.0000    -4.27  -3.06  -3.56  -3.77  -3.97  -4.28  -1.93  -2.91  -3.95  -3.95  -3.85  -3.76  -3.74  -8.20  -6.76  -8.28  -1.98  -5.61
   150.0000    -5.27  -5.85  -5.68  -5.32  -5.28  -5.27  -4.48  -4.88  -5.39  -5.13  -4.87  -4.69  -4.63  -9.46  -7.79  -9.68  -8.44  -8.85
   162.0000    -5.10  -5.61  -5.45  -5.12  -5.09  -5.10  -4.25  -4.66  -5.19  -4.95  -4.70  -4.52  -4.46  -9.27  -7.62  -9.48  -8.20  -8.61
    15.0000    -6.28  -8.32  -7.76  -6.63  -6.47  -6.28  -6.84  -6.71  -6.65  -6.26  -5.91  -5.63  -5.52 -10.65  -8.83 -10.98 -11.59 -11.51
   803.0000    -4.27  -3.02  -3.54  -3.74  -3.96  -4.27  -1.90  -2.89  -3.93  -3.94  -3.85  -3.75  -3.74  -8.19  -6.76  -8.26  -1.81  -5.56
   412.0000    -4.59  -4.17  -4.30  -4.40  -4.46  -4.60  -2.89  -3.66  -4.52  -4.37  -4.19  -4.05  -4.03  -8.66  -7.10  -8.81  -5.86  -7.00
   748.0000    -4.32  -3.18  -3.64  -3.85  -4.04  -4.32  -2.03  -3.00  -4.03  -4.01  -3.90  -3.80  -3.79  -8.26  -6.81  -8.35  -2.38  -5.76
   505.0000    -4.58  -3.93  -4.16  -4.32  -4.40  -4.58  -2.69  -3.53  -4.44  -4.32  -4.16  -4.04  -4.02  -8.61  -7.08  -8.74  -5.09  -6.71
   993.0000    -4.10  -2.60  -3.27  -3.42  -3.71  -4.10  -1.54  -2.59  -3.64  -3.72  -3.67  -3.59  -3.57  -7.96  -6.58  -7.99  -0.39  -5.00
   796.0000    -4.25  -3.02  -3.53  -3.73  -3.94  -4.25  -1.89  -2.88  -3.92  -3.92  -3.83  -3.73  -3.72  -8.17  -6.73  -8.24  -1.91  -5.57
   841.0000    -4.25  -2.93  -3.49  -3.68  -3.92  -4.25  -1.83  -2.83  -3.88  -3.90  -3.82  -3.73  -3.72  -8.15  -6.73  -8.21  -1.51  -5.44
   374.0000    -4.69  -4.35  -4.45  -4.54  -4.58  -4.70  -3.07  -3.81  -4.64  -4.48  -4.29  -4.15  -4.12  -8.77  -7.20  -8.93  -6.19  -7.20
    31.0000    -6.20  -7.94  -7.46  -6.49  -6.36  -6.20  -6.49  -6.46  -6.52  -6.16  -5.83  -5.57  -5.47 -10.54  -8.74 -10.84 -11.03 -11.08
   503.0000    -4.57  -3.94  -4.16  -4.31  -4.40  -4.57  -2.69  -3.52  -4.44  -4.32  -4.16  -4.04  -4.02  -8.60  -7.07  -8.73  -5.12  -6.71
   776.0000    -4.26  -3.05  -3.55  -3.75  -3.96  -4.26  -1.92  -2.90  -3.93  -3.93  -3.83  -3.74  -3.73  -8.18  -6.74  -8.26  -2.03  -5.61
   968.0000    -4.08  -2.60  -3.26  -3.41  -3.69  -4.08  -1.54  -2.58  -3.63  -3.70  -3.65  -3.57  -3.55  -7.94  -6.56  -7.98  -0.52  -5.02
   422.0000    -4.55  -4.10  -4.25  -4.35  -4.41  -4.55  -2.83  -3.60  -4.47  -4.32  -4.14  -4.01  -3.98  -8.61  -7.06  -8.76  -5.76  -6.92
   694.0000    -4.44  -3.37  -3.79  -4.01  -4.18  -4.44  -2.20  -3.16  -4.18  -4.13  -4.02  -3.92  -3.90  -8.40  -6.93  -8.49  -2.93  -5.99
   755.0000    -4.34  -3.17  -3.65  -3.86  -4.05  -4.34  -2.03  -3.01  -4.04  -4.02  -3.92  -3.82  -3.81  -8.28  -6.83  -8.36  -2.30  -5.75
   549.0000    -4.52  -3.75  -4.03  -4.21  -4.32  -4.52  -2.53  -3.40  -4.34  -4.25  -4.10  -3.99  -3.97  -8.53  -7.01  -8.64  -4.56  -6.49
   337.0000    -4.78  -4.56  -4.62  -4.66  -4.69  -4.78  -3.27  -3.97  -4.76  -4.58  -4.38  -4.23  -4.20  -8.88  -7.29  -9.04  -6.58  -7.44
   309.0000    -4.92  -4.82  -4.84  -4.83  -4.84  -4.92  -3.51  -4.17  -4.92  -4.73  -4.51  -4.36  -4.32  -9.03  -7.43  -9.21  -6.99  -7.73
   113.0000    -5.39  -6.18  -5.96  -5.48  -5.42  -5.39  -4.80  -5.12  -5.54  -5.27  -5.00  -4.80  -4.73  -9.60  -7.91  -9.83  -8.87  -9.20
   223.0000    -5.21  -5.54  -5.43  -5.21  -5.18  -5.21  -4.19  -4.69  -5.28  -5.05  -4.81  -4.63  -4.58  -9.37  -7.72  -9.57  -8.10  -8.54
   953.0000    -4.09  -2.64  -3.28  -3.43  -3.72  -4.09  -1.56  -2.60  -3.65  -3.72  -3.66  -3.58  -3.56  -7.96  -6.57  -8.00  -0.63  -5.06
   419.0000    -4.60  -4.14  -4.29  -4.40  -4.46  -4.60  -2.87  -3.65  -4.51  -4.37  -4.19  -4.05  -4.03  -8.66  -7.10  -8.80  -5.78  -6.96
   486.0000    -4.60  -4.03  -4.23  -4.37  -4.44  -4.60  -2.78  -3.59  -4.49  -4.36  -4.19  -4.06  -4.04  -8.65  -7.10  -8.78  -5.38  -6.82
   739.0000    -4.31  -3.18  -3.64  -3.85  -4.03  -4.31  -2.03  -3.00  -4.02  -4.00  -3.89  -3.79  -3.78  -8.26  -6.80  -8.34  -2.49  -5.78
   219.0000    -5.22  -5.60  -5.47  -5.23  -5.20  -5.22  -4.24  -4.73  -5.30  -5.06  -4.82  -4.64  -4.59  -9.38  -7.74  -9.59  -8.18  -8.60
   546.0000    -4.55  -3.80  -4.07  -4.25  -4.35  -4.55  -2.58  -3.44  -4.38  -4.28  -4.13  -4.02  -4.00  -8.56  -7.05  -8.68  -4.66  -6.55
   119.0000    -5.21  -5.93  -5.72  -5.27  -5.22  -5.21  -4.55  -4.88  -5.34  -5.08  -4.82  -4.62  -4.56  -9.41  -7.73  -9.63  -8.60  -8.95
   754.0000    -4.34  -3.16  -3.64  -3.85  -4.05  -4.34  -2.02  -3.00  -4.03  -4.02  -3.92  -3.82  -3.81  -8.27  -6.83  -8.35  -2.30  -5.74
   729.0000    -4.37  -3.24  -3.70  -3.91  -4.10  -4.37  -2.09  -3.06  -4.09  -4.06  -3.95  -3.85  -3.84  -8.32  -6.86  -8.40  -2.54  -5.84
   732.0000    -4.31  -3.19  -3.64  -3.84  -4.03  -4.31  -2.04  -3.00  -4.02  -3.99  -3.89  -3.79  -3.77  -8.25  -6.80  -8.33  -2.52  -5.79
   391.0000    -4.60  -4.22  -4.34  -4.42  -4.47  -4.60  -2.94  -3.69  -4.53  -4.38  -4.19  -4.05  -4.03  -8.67  -7.10  -8.82  -6.01  -7.06
   620.0000    -4.51  -3.61  -3.95  -4.16  -4.28  -4.51  -2.41  -3.32  -4.30  -4.22  -4.09  -3.98  -3.97  -8.50  -7.00  -8.60  -3.84  -6.30
   470.0000    -4.57  -4.01  -4.20  -4.34  -4.42  -4.57  -2.76  -3.57  -4.46  -4.33  -4.16  -4.03  -4.01  -8.62  -7.07  -8.75  -5.40  -6.80
   635.0000    -4.50  -3.58  -3.93  -4.14  -4.27  -4.50  -2.38  -3.30  -4.29  -4.22  -4.09  -3.98  -3.96  -8.49  -7.00  -8.59  -3.71  -6.26
   398.0000    -4.60  -4.20  -4.32  -4.42  -4.47  -4.60  -2.92  -3.68  -4.53  -4.38  -4.19  -4.06  -4.03  -8.67  -7.11  -8.82  -5.94  -7.03
   536.0000    -4.53  -3.82  -4.07  -4.24  -4.34  -4.53  -2.59  -3.44  -4.37  -4.27  -4.11  -4.00  -3.98  -8.55  -7.03  -8.67  -4.80  -6.57
    24.0000    -6.03  -7.80  -7.31  -6.31  -6.18  -6.02  -6.34  -6.30  -6.34  -5.98  -5.65  -5.39  -5.29 -10.36  -8.57 -10.66 -10.95 -10.96
   631.0000    -4.53  -3.59  -3.95  -4.16  -4.30  -4.53  -2.40  -3.32  -4.31  -4.24  -4.11  -4.01  -3.99  -8.51  -7.02  -8.62  -3.70  -6.27
   191.0000    -5.20  -5.65  -5.51  -5.23  -5.19  -5.20  -4.29  -4.74  -5.30  -5.05  -4.80  -4.62  -4.57  -9.37  -7.72  -9.58  -8.20  -8.64
   603.0000    -4.50  -3.64  -3.96  -4.15  -4.27  -4.50  -2.43  -3.33  -4.29  -4.21  -4.08  -3.97  -3.95  -8.49  -6.99  -8.60  -4.05  -6.34
   790.0000    -4.24  -3.03  -3.53  -3.73  -3.94  -4.24  -1.90  -2.88  -3.91  -3.91  -3.82  -3.73  -3.71  -8.17  -6.73  -8.24  -1.96  -5.58
   524.0000    -4.53  -3.84  -4.08  -4.25  -4.35  -4.53  -2.60  -3.45  -4.38  -4.27  -4.12  -4.00  -3.98  -8.55  -7.03  -8.68  -4.87  -6.60
   436.0000    -4.58  -4.08  -4.25  -4.37  -4.44  -4.58  -2.82  -3.61  -4.49  -4.35  -4.17  -4.04  -4.02  -8.64  -7.08  -8.78  -5.63  -6.89
   799.0000    -4.27  -3.02  -3.54  -3.74  -3.96  -4.27  -1.90  -2.89  -3.93  -3.94  -3.84  -3.75  -3.74  -8.19  -6.75  -8.26  -1.85  -5.56
   230.0000    -5.10  -5.40  -5.29  -5.09  -5.06  -5.10  -4.05  -4.56  -5.16  -4.93  -4.70  -4.53  -4.48  -9.25  -7.61  -9.45  -7.94  -8.39
    19.0000    -6.05  -7.92  -7.39  -6.35  -6.21  -6.05  -6.45  -6.37  -6.38  -6.01  -5.67  -5.40  -5.30 -10.39  -8.59 -10.70 -11.12 -11.09
   835.0000    -4.27  -2.98  -3.53  -3.72  -3.95  -4.27  -1.87  -2.87  -3.92  -3.93  -3.85  -3.76  -3.74  -8.18  -6.76  -8.25  -1.65  -5.50
   840.0000    -4.24  -2.93  -3.49  -3.68  -3.92  -4.24  -1.82  -2.83  -3.88  -3.90  -3.82  -3.73  -3.71  -8.15  -6.73  -8.21  -1.51  -5.44
   693.0000    -4.44  -3.37  -3.79  -4.01  -4.18  -4.44  -2.21  -3.16  -4.17  -4.13  -4.02  -3.91  -3.90  -8.40  -6.93  -8.49  -2.97  -6.00
   763.0000    -4.31  -3.12  -3.61  -3.82  -4.02  -4.31  -1.98  -2.96  -4.00  -3.99  -3.89  -3.79  -3.78  -8.24  -6.80  -8.32  -2.19  -5.68
   518.0000    -4.56  -3.90  -4.13  -4.29  -4.38  -4.56  -2.66  -3.50  -4.42  -4.30  -4.15  -4.03  -4.01  -8.59  -7.06  -8.71  -4.99  -6.66
   146.0000    -5.19  -5.78  -5.60  -5.23  -5.19  -5.19  -4.41  -4.80  -5.30  -5.05  -4.79  -4.60  -4.55  -9.37  -7.71  -9.59  -8.39  -8.78
   417.0000    -4.59  -4.14  -4.29  -4.39  -4.46  -4.59  -2.87  -3.64  -4.51  -4.36  -4.18  -4.05  -4.02  -8.65  -7.09  -8.80  -5.79  -6.96
   701.0000    -4.45  -3.37  -3.80  -4.02  -4.19  -4.45  -2.21  -3.17  -4.18  -4.14  -4.03  -3.93  -3.91  -8.41  -6.94  -8.50  -2.89  -5.99
   127.0000    -5.23  -5.93  -5.73  -5.30  -5.25  -5.23  -4.56  -4.90  -5.36  -5.10  -4.84  -4.65  -4.59  -9.43  -7.76  -9.65  -8.59  -8.94
   561.0000    -4.47  -3.70  -3.98  -4.15  -4.26  -4.47  -2.48  -3.35  -4.29  -4.20  -4.06  -3.94  -3.92  -8.47  -6.97  -8.59  -4.50  -6.44
   217.0000    -5.22  -5.58  -5.46  -5.23  -5.19  -5.22  -4.23  -4.72  -5.30  -5.06  -4.82  -4.64  -4.59  -9.38  -7.74  -9.59  -8.15  -8.58
   194.0000    -5.21  -5.66  -5.52  -5.24  -5.20  -5.21  -4.30  -4.76  -5.31  -5.06  -4.81  -4.63  -4.58  -9.39  -7.73  -9.59  -8.21  -8.65
   667.0000    -4.48  -3.46  -3.86  -4.08  -4.23  -4.48  -2.29  -3.23  -4.24  -4.18  -4.06  -3.95  -3.94  -8.45  -6.97  -8.55  -3.24  -6.11
    41.0000    -5.86  -7.38  -6.95  -6.10  -5.98  -5.86  -5.94  -5.98  -6.13  -5.80  -5.48  -5.24  -5.15 -10.16  -8.40 -10.44 -10.41 -10.49
   472.0000    -4.53  -3.96  -4.16  -4.29  -4.37  -4.53  -2.71  -3.52  -4.41  -4.29  -4.12  -3.99  -3.97  -8.57  -7.03  -8.71  -5.37  -6.76
    72.0000    -5.63  -6.83  -6.49  -5.80  -5.71  -5.63  -5.41  -5.57  -5.85  -5.54  -5.25  -5.02  -4.94  -9.89  -8.16 -10.15  -9.71  -9.90
   227.0000    -5.16  -5.48  -5.37  -5.16  -5.13  -5.16  -4.13  -4.64  -5.23  -5.00  -4.76  -4.59  -4.54  -9.32  -7.68  -9.52  -8.03  -8.47
   529.0000    -4.58  -3.88  -4.13  -4.30  -4.40  -4.58  -2.65  -3.50  -4.43  -4.32  -4.17  -4.05  -4.03  -8.60  -7.08  -8.73  -4.89  -6.64
   134.0000    -5.22  -5.88  -5.69  -5.28  -5.23  -5.22  -4.51  -4.87  -5.34  -5.08  -4.82  -4.63  -4.57  -9.41  -7.74  -9.63  -8.52  -8.89
   964.0000    -4.10  -2.64  -3.29  -3.44  -3.73  -4.10  -1.57  -2.61  -3.66  -3.74  -3.68  -3.60  -3.58  -7.97  -6.59  -8.01  -0.57  -5.05
   369.0000    -4.69  -4.35  -4.45  -4.53  -4.57  -4.69  -3.07  -3.81  -4.63  -4.47  -4.28  -4.14  -4.11  -8.77  -7.19  -8.92  -6.21  -7.21
   897.0000    -4.14  -2.74  -3.35  -3.52  -3.79  -4.14  -1.66  -2.68  -3.73  -3.78  -3.72  -3.63  -3.61  -8.03  -6.62  -8.08  -0.97  -5.20
     4.0000    -7.89 -10.58  -9.88  -8.41  -8.19  -7.89  -9.06  -8.75  -8.40  -7.94  -7.54  -7.20  -7.05 -12.38 -10.45 -12.77 -14.06 -13.89
   286.0000    -5.00  -5.00  -4.98  -4.94  -4.94  -5.00  -3.68  -4.31  -5.03  -4.82  -4.60  -4.44  -4.40  -9.13  -7.51  -9.31  -7.25  -7.92
    76.0000    -5.63  -6.79  -6.46  -5.79  -5.71  -5.63  -5.38  -5.56  -5.84  -5.54  -5.25  -5.02  -4.94  -9.89  -8.16 -10.14  -9.65  -9.86
   367.0000    -4.66  -4.33  -4.43  -4.51  -4.55  -4.66  -3.05  -3.78  -4.61  -4.45  -4.26  -4.11  -4.09  -8.74  -7.17  -8.90  -6.20  -7.19
   638.0000    -4.48  -3.53  -3.89  -4.10  -4.24  -4.48  -2.34  -3.26  -4.25  -4.18  -4.06  -3.95  -3.94  -8.46  -6.97  -8.56  -3.60  -6.20
   269.0000    -4.99  -5.08  -5.04  -4.94  -4.94  -4.99  -3.75  -4.35  -5.03  -4.82  -4.59  -4.43  -4.39  -9.13  -7.51  -9.31  -7.43  -8.03
   438.0000    -4.58  -4.08  -4.25  -4.37  -4.44  -4.59  -2.82  -3.61  -4.49  -4.35  -4.17  -4.04  -4.02  -8.64  -7.09  -8.78  -5.61  -6.89
   437.0000    -4.58  -4.08  -4.25  -4.37  -4.44  -4.58  -2.82  -3.61  -4.49  -4.35  -4.17  -4.04  -4.02  -8.64  -7.09  -8.78  -5.62  -6.89
   315.0000    -4.94  -4.82  -4.84  -4.85  -4.86  -4.94  -3.51  -4.19  -4.94  -4.75  -4.53  -4.38  -4.35  -9.05  -7.45  -9.23  -6.95  -7.72
   492.0000    -4.55  -3.94  -4.15  -4.30  -4.38  -4.55  -2.70  -3.52  -4.42  -4.30  -4.13  -4.01  -3.99  -8.58  -7.05  -8.72  -5.23  -6.73
   475.0000    -4.54  -3.96  -4.16  -4.30  -4.38  -4.54  -2.71  -3.52  -4.42  -4.30  -4.13  -4.00  -3.98  -8.58  -7.04  -8.71  -5.34  -6.76
   975.0000    -4.08  -2.60  -3.26  -3.41  -3.70  -4.08  -1.53  -2.58  -3.63  -3.71  -3.65  -3.57  -3.55  -7.95  -6.56  -7.98  -0.47  -5.01
   858.0000    -4.21  -2.87  -3.44  -3.63  -3.87  -4.21  -1.77  -2.78  -3.83  -3.86  -3.79  -3.70  -3.68  -8.11  -6.69  -8.17  -1.33  -5.36
   145.0000    -5.18  -5.77  -5.60  -5.23  -5.19  -5.18  -4.41  -4.79  -5.30  -5.04  -4.79  -4.60  -4.54  -9.37  -7.70  -9.59  -8.38  -8.78
   970.0000    -4.07  -2.60  -3.25  -3.40  -3.69  -4.07  -1.53  -2.57  -3.63  -3.70  -3.65  -3.56  -3.55  -7.94  -6.55  -7.98  -0.50  -5.01
   893.0000    -4.14  -2.75  -3.35  -3.52  -3.78  -4.14  -1.66  -2.68  -3.73  -3.78  -3.71  -3.62  -3.61  -8.02  -6.62  -8.07  -1.03  -5.21
   789.0000    -4.27  -3.06  -3.56  -3.77  -3.97  -4.28  -1.93  -2.91  -3.95  -3.95  -3.85  -3.76  -3.74  -8.20  -6.76  -8.28  -1.98  -5.61
   883.0000    -4.21  -2.84  -3.43  -3.61  -3.86  -4.21  -1.74  -2.76  -3.82  -3.86  -3.78  -3.69  -3.68  -8.10  -6.69  -8.16  -1.17  -5.31
   838.0000    -4.24  -2.93  -3.49  -3.68  -3.92  -4.24  -1.83  -2.83  -3.88  -3.90  -3.82  -3.73  -3.72  -8.15  -6.73  -8.21  -1.51  -5.44
    63.0000    -5.65  -6.91  -6.55  -5.83  -5.73  -5.65  -5.49  -5.62  -5.87  -5.56  -5.26  -5.03  -4.95  -9.91  -8.18 -10.18  -9.83  -9.99
   469.0000    -4.58  -4.01  -4.21  -4.35  -4.42  -4.58  -2.76  -3.57  -4.47  -4.34  -4.17  -4.04  -4.02  -8.63  -7.08  -8.76  -5.40  -6.81
   446.0000    -4.61  -4.08  -4.26  -4.39  -4.46  -4.61  -2.82  -3.62  -4.51  -4.37  -4.20  -4.06  -4.04  -8.66  -7.11  -8.80  -5.58  -6.89
   318.0000    -4.91  -4.77  -4.80  -4.82  -4.84  -4.91  -3.47  -4.15  -4.91  -4.72  -4.51  -4.36  -4.32  -9.03  -7.42  -9.20  -6.89  -7.67
   324.0000    -4.93  -4.75  -4.80  -4.84  -4.85  -4.93  -3.45  -4.15  -4.93  -4.74  -4.53  -4.38  -4.34  -9.04  -7.44  -9.21  -6.81  -7.64
   193.0000    -5.20  -5.65  -5.51  -5.23  -5.20  -5.20  -4.30  -4.75  -5.30  -5.06  -4.81  -4.63  -4.57  -9.38  -7.72  -9.59  -8.20  -8.64
   402.0000    -4.63  -4.21  -4.34  -4.44  -4.50  -4.63  -2.94  -3.70  -4.55  -4.40  -4.22  -4.08  -4.06  -8.69  -7.13  -8.84  -5.93  -7.05
   952.0000    -4.09  -2.64  -3.28  -3.43  -3.72  -4.09  -1.56  -2.60  -3.65  -3.72  -3.66  -3.58  -3.56  -7.96  -6.57  -8.00  -0.63  -5.06
   689.0000    -4.43  -3.38  -3.79  -4.01  -4.17  -4.43  -2.21  -3.16  -4.17  -4.13  -4.01  -3.91  -3.90  -8.39  -6.92  -8.48  -3.02  -6.00
    78.0000    -5.66  -6.81  -6.49  -5.83  -5.74  -5.66  -5.40  -5.58  -5.87  -5.57  -5.28  -5.05  -4.98  -9.92  -8.19 -10.17  -9.66  -9.88
   926.0000    -4.16  -2.73  -3.36  -3.53  -3.80  -4.16  -1.65  -2.69  -3.74  -3.80  -3.73  -3.65  -3.63  -8.04  -6.64  -8.09  -0.82  -5.17
   749.0000    -4.32  -3.18  -3.64  -3.85  -4.04  -4.32  -2.03  -3.00  -4.03  -4.01  -3.90  -3.81  -3.79  -8.27  -6.81  -8.35  -2.38  -5.76
   118.0000    -5.21  -5.93  -5.72  -5.28  -5.23  -5.21  -4.56  -4.89  -5.34  -5.08  -4.82  -4.62  -4.56  -9.41  -7.73  -9.63  -8.61  -8.95
   500.0000    -4.56  -3.94  -4.16  -4.31  -4.39  -4.56  -2.70  -3.52  -4.43  -4.31  -4.15  -4.03  -4.01  -8.60  -7.06  -8.73  -5.17  -6.72
    47.0000    -5.80  -7.24  -6.83  -6.02  -5.91  -5.80  -5.80  -5.87  -6.06  -5.73  -5.42  -5.18  -5.09 -10.09  -8.34 -10.37 -10.23 -10.34
   933.0000    -4.11  -2.68  -3.31  -3.47  -3.74  -4.11  -1.60  -2.63  -3.68  -3.75  -3.68  -3.60  -3.58  -7.99  -6.59  -8.03  -0.73  -5.11
   463.0000    -4.56  -4.00  -4.19  -4.33  -4.40  -4.56  -2.75  -3.56  -4.45  -4.32  -4.15  -4.02  -4.00  -8.60  -7.06  -8.74  -5.42  -6.80
   238.0000    -5.11  -5.36  -5.27  -5.09  -5.07  -5.11  -4.02  -4.55  -5.16  -4.94  -4.70  -4.54  -4.49  -9.26  -7.62  -9.45  -7.87  -8.34
    79.0000    -5.67  -6.82  -6.50  -5.83  -5.75  -5.67  -5.41  -5.59  -5.88  -5.58  -5.28  -5.06  -4.98  -9.93  -8.20 -10.18  -9.66  -9.88
   760.0000    -4.31  -3.14  -3.62  -3.82  -4.02  -4.31  -2.00  -2.97  -4.00  -3.99  -3.89  -3.79  -3.78  -8.25  -6.80  -8.32  -2.26  -5.71
   283.0000    -4.97  -5.00  -4.98  -4.91  -4.91  -4.97  -3.68  -4.29  -5.00  -4.79  -4.57  -4.41  -4.37  -9.10  -7.48  -9.28  -7.29  -7.93
